Gene	log2FoldChange (<0 higher in 4, >0 higher in 15)	Padj 4 v 15	log2FoldChange (<0 higher in 15, >0 higher in 20)	Padj 15 v 20	log2FoldChange (<0 higher in 4, >0 higher in 20)	Padj 4 v 20	Gene Name	Pathway
sps_RS24830	-1.52276	0.43347	0.67127	0.99000	-0.85149	0.69481	hypothetical protein	Function Unknown
sps_RS24835	-1.30080	0.00067	0.35689	0.87489	-0.94391	0.01725	methyl-accepting chemotaxis protein	Function Unknown
sps_RS24840	1.45841	0.17300	-1.42805	0.57021	0.03037	0.98357	5S ribosomal RNA	NA
sps_RS24845	1.23887	0.21661	-1.08241	0.72651	0.15646	0.91005	tRNA-Thr	NA
sps_RS24850	0.90849	0.38607	-1.16641	0.67175	-0.25792	0.83741	5S ribosomal RNA	NA
sps_RS24855	-0.54182	0.71914	0.98852	0.99000	0.44671	0.77512	23S ribosomal RNA	NA
sps_RS24860	1.16054	0.47328	0.19451	0.99269	1.35505	0.39704	16S ribosomal RNA	NA
sps_RS24865	-2.32539	0.00624	0.57105	0.94623	-1.75434	0.04574	XRE family transcriptional regulator	Function Unknown
sps_RS24870	-0.50188	0.29874	-0.57165	0.99000	-1.07353	0.01816	DNA-binding protein	Function Unknown
sps_RS24875	0.15573	0.59361	0.19185	0.90432	0.34758	0.17585	ABC transporter ATP-binding protein	Function Unknown
sps_RS24880	-0.84081	0.46294	0.55068	0.96631	-0.29013	0.82810	TIGR02444 family protein	Function Unknown
sps_RS24885	0.32842	0.43966	-0.27750	0.91789	0.05092	0.92578	FAD-binding protein	Amino Acid metabolis and transport
sps_RS24890	0.76199	0.21634	-0.01897	0.99369	0.74302	0.23004	TAT leader-containing periplasmic protein	Function Unknown
sps_RS24895	-0.05524	0.90917	0.35913	0.81172	0.30389	0.47143	hydrolase	Function Unknown
sps_RS24900	-0.80075	0.24151	-0.06242	0.99000	-0.86317	0.21074	hypothetical protein	Function Unknown
sps_RS24905	0.08663	0.85971	0.18039	0.97101	0.26702	0.55635	phosphoribulokinase	Energy production and conversion
sps_RS24910	-1.32465	0.00010	-0.25845	0.93316	-1.58310	0.00000	hypothetical protein	Function Unknown
sps_RS24915	1.22231	0.00601	-0.51537	0.74997	0.70693	0.14335	cAMP-activated global transcriptional regulator CRP	Signal Transduction
sps_RS24920	-0.02796	0.97857	-0.36243	0.96631	-0.39039	0.63122	hypothetical protein	Function Unknown
sps_RS24925	0.41704	0.13703	-0.21336	0.90432	0.20368	0.52096	DNA-binding response regulator	Signal Transduction
sps_RS24930	-0.73917	0.07303	-0.49227	0.69919	-1.23144	0.00140	GHKL domain-containing protein	Signal Transduction
sps_RS24935	-0.49103	0.37141	0.00650	0.99627	-0.48453	0.38418	DUF1338 domain-containing protein	Function Unknown
sps_RS24940	-0.21896	0.79961	0.63976	0.82671	0.42080	0.61260	succinylglutamate-semialdehyde dehydrogenase	Amino Acid metabolis and transport
sps_RS24945	-0.06952	0.93619	0.46958	0.92155	0.40006	0.61179	arginine N-succinyltransferase	Amino Acid metabolis and transport
sps_RS24950	0.74928	0.27345	-0.12997	0.98934	0.61931	0.38609	aspartate aminotransferase family protein	Amino Acid metabolis and transport
sps_RS24955	0.75180	0.02499	-0.43868	0.65218	0.31312	0.42398	HDOD domain-containing protein	Signal Transduction
sps_RS24960	0.68480	0.08860	0.31899	0.89266	1.00379	0.00810	S9 family peptidase	Amino Acid metabolis and transport
sps_RS24965	-2.07965	0.00004	0.70144	0.67175	-1.37821	0.00983	type 1 glutamine amidotransferase	Amino Acid metabolis and transport
sps_RS24970	0.12492	0.87292	0.87236	0.53018	0.99728	0.10271	ClpXP protease specificity-enhancing factor	Function Unknown
sps_RS24975	-0.20324	0.75102	0.87263	0.38225	0.66939	0.21997	stringent starvation protein A	Post-translational modification, protein turnover, chaperone functions
sps_RS24980	1.24689	0.04029	-0.02723	0.99271	1.21966	0.04517	cytochrome c1	Energy production and conversion
sps_RS24985	0.78043	0.08828	0.05452	0.99271	0.83496	0.06373	cytochrome bc complex cytochrome b subunit	Energy production and conversion
sps_RS24990	0.63728	0.22025	0.15284	0.98934	0.79012	0.11489	ubiquinol-cytochrome c reductase iron-sulfur subunit	Energy production and conversion
sps_RS24995	1.63520	0.00101	-0.17080	0.98934	1.46440	0.00368	protease modulator HflC	Post-translational modification, protein turnover, chaperone functions
sps_RS25000	1.52075	0.00671	-0.05348	0.99271	1.46727	0.00932	FtsH protease activity modulator HflK	Post-translational modification, protein turnover, chaperone functions
sps_RS25005	1.31773	0.00070	0.17081	0.98330	1.48854	0.00009	GTPase HflX	Function Unknown
sps_RS25010	1.07830	0.01538	-0.13563	0.98934	0.94267	0.03700	RNA chaperone Hfq	Signal Transduction
sps_RS25015	1.45030	0.00042	-0.56746	0.64552	0.88284	0.04392	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	Translation
sps_RS25020	0.39533	0.17649	-0.18502	0.94155	0.21031	0.51919	DNA mismatch repair endonuclease MutL	Replication and repair
sps_RS25025	-0.55154	0.26280	0.27162	0.95740	-0.27992	0.61715	AMIN domain-containing protein	Cell wall/membrane/envelop biogenesis
sps_RS25030	0.57228	0.21177	0.02439	0.99271	0.59667	0.19073	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	Function Unknown
sps_RS25035	-0.77522	0.04369	-0.14360	0.98740	-0.91882	0.01503	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	Carbohydrate metabolism and transport
sps_RS25040	-0.90636	0.42686	-1.04462	0.78503	-1.95099	0.05320	hypothetical protein	Function Unknown
sps_RS25045	-2.34901	0.03047	0.96586	0.86696	-1.38315	0.24250	tRNA-Gly	NA
sps_RS25050	-0.88791	0.32131	1.15032	0.57021	0.26240	0.80631	tRNA-Gly	NA
sps_RS25055	-0.36551	0.74818	0.70307	0.91017	0.33755	0.77762	tRNA-Gly	NA
sps_RS25060	0.60193	0.17691	0.52190	0.67528	1.12383	0.00553	oligoribonuclease	RNA processing and modification
sps_RS25065	-0.33328	0.19518	0.18469	0.91174	-0.14859	0.61715	small ribosomal subunit biogenesis GTPase RsgA	Function Unknown
sps_RS25070	0.20991	0.71072	0.34286	0.91174	0.55277	0.26101	phosphatidylserine decarboxylase	Lipid metabolism
sps_RS25075	-0.27416	0.46067	-0.58400	0.37784	-0.85816	0.00787	EamA/RhaT family transporter	Amino Acid metabolis and transport
sps_RS25080	0.14642	0.71178	-0.28497	0.85112	-0.13855	0.73806	mechanosensitive ion channel protein MscS	Cell wall/membrane/envelop biogenesis
sps_RS25085	0.15296	0.72330	-0.46327	0.62510	-0.31031	0.43609	glycerophosphodiester phosphodiesterase	Energy production and conversion
sps_RS25090	-0.50667	0.47751	0.21757	0.98934	-0.28910	0.71892	DUF3392 domain-containing protein	Function Unknown
sps_RS25095	-0.23334	0.66104	-0.09559	0.98934	-0.32892	0.52064	D-2-hydroxyacid dehydrogenase	Energy production and conversion
sps_RS25100	-0.24313	0.71041	0.25484	0.97101	0.01171	0.98744	PAS domain S-box protein	Signal Transduction
sps_RS25105	-1.57535	0.17877	-0.85711	0.99000	-2.43246	0.03451	(2Fe-2S)-binding protein	Function Unknown
sps_RS25110	0.22420	0.50112	0.07217	0.98934	0.29636	0.35966	DNA topoisomerase IV subunit A	Replication and repair
sps_RS25115	0.03780	0.95581	0.26983	0.96631	0.30763	0.60176	L-sorbosone dehydrogenase	Carbohydrate metabolism and transport
sps_RS25120	-0.06814	0.86197	0.22284	0.92053	0.15470	0.68672	DNA topoisomerase IV subunit B	Replication and repair
sps_RS25125	-0.31941	0.47521	0.38759	0.80121	0.06818	0.90411	esterase YqiA	Function Unknown
sps_RS25130	-0.04406	0.95581	0.37933	0.93947	0.33527	0.62607	3',5'-cyclic-AMP phosphodiesterase	Function Unknown
sps_RS25135	-0.42617	0.58597	-0.23934	0.98742	-0.66551	0.36373	DUF1249 domain-containing protein	Function Unknown
sps_RS25140	-0.97444	0.38559	-0.29000	0.98934	-1.26444	0.24644	ADP-ribose diphosphatase	Nucleotide metabolism and transport
sps_RS25145	0.35030	0.52446	0.25269	0.96631	0.60300	0.23580	outer membrane channel protein TolC	Intracellular trafficking and secretion
sps_RS25150	-1.11493	0.00493	0.77857	0.28050	-0.33636	0.48353	hypothetical protein	Function Unknown
sps_RS25155	-1.36735	0.00002	0.60747	0.36075	-0.75989	0.02637	DUF2333 domain-containing protein	Function Unknown
sps_RS25160	-0.89399	0.00718	0.32082	0.83910	-0.57317	0.10593	copper chaperone PCu(A)C	Function Unknown
sps_RS25165	-2.16992	0.00000	0.24170	0.96631	-1.92822	0.00000	enoyl-CoA hydratase	Lipid metabolism
sps_RS25170	-2.73108	0.00001	0.03209	0.99271	-2.69898	0.00002	hypothetical protein	NA
sps_RS25175	-2.26830	0.00000	0.38847	0.88149	-1.87983	0.00000	PspC domain-containing protein	NA
sps_RS25180	-1.96833	0.00001	0.22426	0.97172	-1.74408	0.00009	hypothetical protein	NA
sps_RS25185	0.26732	0.46670	0.32898	0.78761	0.59631	0.06492	tRNA dihydrouridine(20/20a) synthase DusA	Translation
sps_RS25190	-1.58897	0.02156	0.12376	0.99009	-1.46521	0.03597	site-specific integrase	Replication and repair
sps_RS25195	-0.27973	0.41753	0.13385	0.97607	-0.14588	0.71061	hypothetical protein	Function Unknown
sps_RS25200	-5.17425	0.02920	1.44149	0.99000	-3.73276	0.06318	hypothetical protein	NA
sps_RS25205	-0.56290	0.22451	0.09898	0.98934	-0.46392	0.33658	hypothetical protein	Function Unknown
sps_RS25210	-0.27547	0.81036	0.20768	0.98934	-0.06780	0.95913	hypothetical protein	NA
sps_RS25215	-0.26878	0.63654	-0.46308	0.81801	-0.73186	0.13918	hypothetical protein	Function Unknown
sps_RS25220	-0.48945	0.28950	-0.26831	0.95345	-0.75776	0.08146	hypothetical protein	Function Unknown
sps_RS25225	-2.44884	0.04226	1.96072	0.99000	-0.48812	0.70339	hypothetical protein	NA
sps_RS25230	-0.49281	0.31259	-0.66590	0.55666	-1.15872	0.00889	phage tail protein	Function Unknown
sps_RS25235	1.17628	0.01486	-1.40001	0.99000	-0.22373	0.75098	hypothetical protein	Function Unknown
sps_RS25240	0.42602	0.80415	-1.47148	0.99000	-1.04547	0.55561	hypothetical protein	NA
sps_RS25245	0.62097	0.51543	-1.28525	0.99000	-0.66428	0.54353	hypothetical protein	NA
sps_RS25250	1.41366	0.30399	-1.83967	0.99000	-0.42600	0.82503	hypothetical protein	NA
sps_RS25255	-0.26884	0.84025	-0.55156	0.99000	-0.82040	0.52581	DUF2190 domain-containing protein	Function Unknown
sps_RS25260	0.53606	0.34875	-0.92771	0.34931	-0.39165	0.52694	Clp protease ClpP	Post-translational modification, protein turnover, chaperone functions
sps_RS25265	0.47834	0.37609	-0.96392	0.27831	-0.48558	0.40294	phage portal protein	Function Unknown
sps_RS25270	-0.87699	0.93599	1.45301	0.99000	0.57602	0.96192	hypothetical protein	Function Unknown
sps_RS25275	-0.06227	0.94780	-1.01286	0.99000	-1.07513	0.16494	phage terminase large subunit family protein	Function Unknown
sps_RS25280	-0.17738	0.93078	-2.69414	0.99000	-2.87152	0.21289	DNA packaging protein	Replication and repair
sps_RS25285	-0.31561	0.82095	-0.53425	0.99000	-0.84986	0.54185	hypothetical protein	NA
sps_RS25290	0.27390	0.83384	-2.23074	0.99000	-1.95684	0.16125	hypothetical protein	NA
sps_RS25295	0.66390	0.54484	-0.92001	0.99000	-0.25611	0.85061	lysozyme	Function Unknown
sps_RS25300	0.29470	0.86131	0.01456	0.99000	0.30926	0.86547	DUF4406 domain-containing protein	Function Unknown
sps_RS25305	-0.62956	0.66621	0.28989	0.98934	-0.33968	0.82976	XRE family transcriptional regulator	NA
sps_RS25310	0.01598	0.98911	-0.04058	0.99000	-0.02459	0.98253	hypothetical protein	NA
sps_RS25315	0.38038	0.71255	-0.54748	0.99000	-0.16710	0.88991	hypothetical protein	NA
sps_RS25320	-0.62550	0.71620	0.79408	0.99000	0.16858	0.93040	XRE family transcriptional regulator	NA
sps_RS25325	-0.05438	0.92626	0.09921	0.98934	0.04484	0.94323	integrase	Replication and repair
sps_RS25330	0.18491	0.82284	-0.14406	0.99000	0.04085	0.96687	replication protein P	Function Unknown
sps_RS25335	0.69846	0.26282	-0.24470	0.98085	0.45376	0.50691	helix-turn-helix domain-containing protein	Function Unknown
sps_RS25340	-1.35974	0.04382	-0.45485	0.94223	-1.81459	0.00569	hypothetical protein	NA
sps_RS25345	-2.03128	0.00022	0.06674	0.99000	-1.96454	0.00042	hypothetical protein	Function Unknown
sps_RS25350	0.17891	0.88853	-0.58897	0.95621	-0.41006	0.74203	XRE family transcriptional regulator	NA
sps_RS25355	-0.14087	0.92002	0.54458	0.96679	0.40371	0.77348	hypothetical protein	NA
sps_RS25360	-1.17436	0.47530	0.22744	0.99009	-0.94693	0.58717	hypothetical protein	NA
sps_RS25365	-2.63607	0.09157	0.20626	0.99000	-2.42980	0.12318	hypothetical protein	NA
sps_RS25370	-1.28994	0.12369	-0.87355	0.99000	-2.16348	0.01009	hypothetical protein	NA
sps_RS25375	-0.52900	0.63713	-1.66710	0.99000	-2.19610	0.04186	pyocin activator protein PrtN	Function Unknown
sps_RS25380	-2.25253	0.04680	-0.14693	0.99000	-2.39946	0.03689	hypothetical protein	Function Unknown
sps_RS25385	-1.79261	0.06083	-0.06337	0.99000	-1.85598	0.05391	hypothetical protein	NA
sps_RS25390	-1.04547	0.27121	-2.75360	0.99000	-3.79907	0.00060	hypothetical protein	NA
sps_RS25395	-1.34827	0.07747	-0.58663	0.99000	-1.93490	0.01424	hypothetical protein	NA
sps_RS25400	-1.32936	0.11621	-0.79423	0.99000	-2.12359	0.01605	hypothetical protein	NA
sps_RS25405	-1.60601	0.01319	-0.63301	0.99000	-2.23903	0.00059	phage N-6-adenine-methyltransferase	Replication and repair
sps_RS25410	-2.77753	0.00301	-0.36467	0.99000	-3.14220	0.00087	hypothetical protein	Function Unknown
sps_RS25415	0.43590	0.28110	-0.65774	0.35324	-0.22184	0.63074	type II restriction endonuclease subunit M	Replication and repair
sps_RS25420	-0.29013	0.84218	-0.75448	0.94223	-1.04462	0.42398	hypothetical protein	NA
sps_RS25425	-1.20958	0.54935	0.99449	0.99000	-0.21509	0.93194	hypothetical protein	NA
sps_RS25430	0.44126	0.71223	-0.53675	0.99000	-0.09549	0.94637	hypothetical protein	NA
sps_RS25435	-1.48469	0.25926	0.94149	0.91174	-0.54320	0.72829	hypothetical protein	NA
sps_RS25440	0.86574	0.03620	-0.23651	0.96542	0.62924	0.14807	LysM domain-containing protein	Function Unknown
sps_RS25445	-0.44405	0.31106	-0.15079	0.98740	-0.59484	0.16090	chemotaxis protein CheX	Cell motility
sps_RS25450	0.00520	0.99003	0.26348	0.82839	0.26868	0.39192	hypothetical protein	Function Unknown
sps_RS25455	0.45306	0.13146	-0.06678	0.98934	0.38628	0.21311	alanine racemase	Cell wall/membrane/envelop biogenesis
sps_RS25460	0.81397	0.01697	0.28050	0.89588	1.09447	0.00082	replicative DNA helicase	Replication and repair
sps_RS25465	0.82693	0.02296	-0.16058	0.97607	0.66634	0.07567	S46 family peptidase	Function Unknown
sps_RS25470	0.70948	0.32182	0.69421	0.77471	1.40369	0.02893	50S ribosomal protein L9	Translation
sps_RS25475	0.48893	0.64225	0.35030	0.98399	0.83923	0.39115	30S ribosomal protein S18	Translation
sps_RS25480	1.16576	0.12856	0.37412	0.96824	1.53988	0.03561	primosomal replication protein N	Replication and repair
sps_RS25485	1.14276	0.02360	0.31133	0.95726	1.45409	0.00293	30S ribosomal protein S6	Translation
sps_RS25490	-0.15944	0.67420	0.39852	0.64640	0.23908	0.50407	DUF481 domain-containing protein	Cell wall/membrane/envelop biogenesis
sps_RS25500	-0.30876	0.65985	0.55337	0.81801	0.24461	0.74076	SHOCT domain-containing protein	Function Unknown
sps_RS25505	-0.00630	0.99354	0.59624	0.66441	0.58994	0.24937	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	Translation
sps_RS25510	0.21094	0.70352	0.45755	0.78435	0.66850	0.14718	ribonuclease R	Transcription
sps_RS25515	1.12051	0.02146	-0.22992	0.97172	0.89059	0.07678	sel1 repeat family protein	Cell motility
sps_RS25520	0.61581	0.33656	1.02845	0.34253	1.64426	0.00286	adenylosuccinate synthase	Nucleotide metabolism and transport
sps_RS25525	0.39061	0.80360	-0.88905	0.99000	-0.49843	0.76058	DUF2065 domain-containing protein	Function Unknown
sps_RS25530	1.58599	0.01406	0.45705	0.93316	2.04304	0.00105	30S ribosomal protein S9	Translation
sps_RS25535	1.52878	0.04957	0.42983	0.96631	1.95861	0.00923	50S ribosomal protein L13	Translation
sps_RS25540	0.48811	0.09453	-0.14987	0.96631	0.33825	0.27895	cell division protein ZapE	Function Unknown
sps_RS25545	0.58540	0.21963	-0.61930	0.60559	-0.03390	0.96008	DUF1043 domain-containing protein	Function Unknown
sps_RS26850	2.40596	0.00000	-0.07982	0.99158	2.32614	0.00000	Hsp33 family molecular chaperone HslO	Post-translational modification, protein turnover, chaperone functions
sps_RS25555	0.53530	0.24092	0.27106	0.94623	0.80636	0.05850	outer membrane-stress sensor serine endopeptidase DegS	Post-translational modification, protein turnover, chaperone functions
sps_RS25560	0.44379	0.55060	0.53610	0.87909	0.97989	0.13500	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	Cell wall/membrane/envelop biogenesis
sps_RS25565	1.07395	0.00960	-0.12910	0.98934	0.94485	0.02576	BolA family transcriptional regulator	Transcription
sps_RS25570	-0.06834	0.95581	0.44075	0.96824	0.37241	0.74076	STAS domain-containing protein	Function Unknown
sps_RS25575	0.51426	0.47471	0.19363	0.98934	0.70789	0.30689	toluene tolerance protein	Secondary Structure
sps_RS25580	0.52195	0.49059	-0.00887	0.99627	0.51308	0.50528	outer membrane lipid asymmetry maintenance protein MlaD	Secondary Structure
sps_RS25585	0.99325	0.00014	-0.18003	0.94623	0.81322	0.00256	ABC transporter permease	Secondary Structure
sps_RS25590	0.86074	0.03950	0.92826	0.14203	1.78900	0.00000	phospholipid ABC transporter ATP-binding protein MlaF	Secondary Structure
sps_RS25595	0.34688	0.65200	0.32720	0.96631	0.67409	0.33393	calcium/sodium antiporter	Inorganic ion transport and metabolism
sps_RS25600	0.71469	0.16852	0.40811	0.88404	1.12280	0.01981	KpsF/GutQ family sugar-phosphate isomerase	Cell wall/membrane/envelop biogenesis
sps_RS25605	0.66275	0.02479	0.23538	0.90432	0.89813	0.00153	3-deoxy-manno-octulosonate-8-phosphatase KdsC	Function Unknown
sps_RS25610	0.66515	0.29291	0.36950	0.94623	1.03464	0.07810	LPS export ABC transporter periplasmic protein LptC	Cell wall/membrane/envelop biogenesis
sps_RS25615	1.19871	0.00101	-0.16769	0.97607	1.03102	0.00595	lipopolysaccharide transport periplasmic protein LptA	Function Unknown
sps_RS25620	0.51185	0.15425	0.35691	0.78206	0.86876	0.00861	LPS export ABC transporter ATP-binding protein	Function Unknown
sps_RS25625	1.17348	0.00005	-0.58532	0.29448	0.58815	0.06477	RNA polymerase factor sigma-54	Transcription
sps_RS25630	-1.02035	0.11389	0.63548	0.79044	-0.38487	0.61571	ribosome hibernation promoting factor	Translation
sps_RS25635	0.72144	0.06853	-0.26124	0.94155	0.46020	0.28438	PTS IIA-like nitrogen-regulatory protein PtsN	Carbohydrate metabolism and transport
sps_RS25640	0.63134	0.24250	-0.12228	0.98934	0.50906	0.36762	RNase adapter RapZ	Function Unknown
sps_RS25645	0.39752	0.34091	-0.46407	0.69677	-0.06655	0.90533	HPr family phosphocarrier protein	Carbohydrate metabolism and transport
sps_RS25650	-0.47110	0.19667	-0.01650	0.99271	-0.48760	0.17919	magnesium transporter	Inorganic ion transport and metabolism
sps_RS25655	0.76352	0.09453	-0.23454	0.96631	0.52898	0.27812	glycine zipper 2TM domain-containing protein	Cell wall/membrane/envelop biogenesis
sps_RS25660	0.65054	0.03382	-0.38742	0.67528	0.26312	0.46805	DNA-binding response regulator	Signal Transduction
sps_RS25665	-0.16905	0.81609	-0.30526	0.96631	-0.47430	0.47451	sensor histidine kinase	Signal Transduction
sps_RS25670	-0.57003	0.04602	0.02697	0.99271	-0.54306	0.05923	VCBS repeat-containing protein	Function Unknown
sps_RS25675	-0.82489	0.14027	-0.57234	0.77553	-1.39723	0.00730	hypothetical protein	Amino Acid metabolis and transport
sps_RS25680	-0.23356	0.68145	0.41844	0.84712	0.18488	0.75986	DUF885 domain-containing protein	Function Unknown
