Gene	log2FoldChange (<0 higher in 4, >0 higher in 15)	Padj 4 v 15	log2FoldChange (<0 higher in 15, >0 higher in 20)	Padj 15 v 20	log2FoldChange (<0 higher in 4, >0 higher in 20)	Padj 4 v 20	Gene Name	Pathway
sps_RS26865	-0.74397	0.60342	-1.28710	0.30952	-2.03107	0.04670	hypothetical protein	NA
sps_RS26870	-0.33918	0.50384	0.19384	0.71630	-0.14534	0.73559	carboxypeptidase	Amino Acid metabolis and transport
sps_RS26875	-0.33607	0.46915	0.14748	0.77496	-0.18859	0.62805	hypothetical protein	Function Unknown
sps_RS26880	0.59157	0.08216	0.44724	0.21621	1.03880	0.00027	class I SAM-dependent methyltransferase	Function Unknown
sps_RS26885	-0.81199	0.07075	0.64466	0.18126	-0.16732	0.72188	hypothetical protein	Function Unknown
sps_RS26890	0.32916	0.60936	-0.93056	0.06305	-0.60140	0.19953	PAP2 family protein	Function Unknown
sps_RS26895	0.51264	0.62596	0.55789	0.56076	1.07053	0.15239	PAP2 family protein	Lipid metabolism
sps_RS26900	-0.32017	0.81506	-0.95768	0.37630	-1.27785	0.15493	GIY-YIG nuclease family protein	Replication and repair
sps_RS26905	-0.07694	0.84346	0.03696	0.92330	-0.03998	0.89132	S9 family peptidase	Amino Acid metabolis and transport
sps_RS26910	-0.65406	0.28956	0.85079	0.14259	0.19673	0.73517	3,4-dihydroxy-2-butanone-4-phosphate synthase	Coenzyme metabolism
sps_RS26915	0.72647	0.08786	-0.12791	0.82360	0.59856	0.13288	PAS domain S-box protein	Signal Transduction
sps_RS26920	0.40469	0.53320	-1.07268	0.03630	-0.66799	0.16965	H-type ferritin	Inorganic ion transport and metabolism
sps_RS26925	0.47727	0.51298	1.07177	0.06884	1.54904	0.00199	AcrB/AcrD/AcrF family protein	Inorganic ion transport and metabolism
sps_RS26930	-0.00775	0.99433	0.17524	0.83801	0.16749	0.80027	efflux RND transporter periplasmic adaptor subunit	Cell wall/membrane/envelop biogenesis
sps_RS26935	0.87169	0.18463	-0.27207	0.73892	0.59962	0.32037	molybdopterin molybdotransferase	Coenzyme metabolism
sps_RS26940	-0.13104	0.83493	-0.02308	0.97253	-0.15411	0.73408	molybdopterin-synthase adenylyltransferase MoeB	Coenzyme metabolism
sps_RS26945	0.32266	0.77102	-1.57193	0.05257	-1.24927	0.09239	DUF2057 domain-containing protein	Function Unknown
sps_RS26950	0.74003	0.19493	-0.22545	0.74953	0.51457	0.32440	DUF333 domain-containing protein	Function Unknown
sps_RS26955	0.49745	0.34683	-0.18808	0.75695	0.30937	0.50240	aminoglycoside phosphotransferase	Function Unknown
sps_RS26960	0.63976	0.18133	0.65857	0.15004	1.29832	0.00055	hypothetical protein	NA
sps_RS13980	0.72488	0.52974	1.78411	0.03806	2.50900	0.00078	hypothetical protein	Replication and repair
sps_RS26970	0.51654	0.46808	0.99529	0.09211	1.51184	0.00233	DUF2063 domain-containing protein	Function Unknown
sps_RS16750	1.56819	0.00149	2.04419	0.00002	3.61238	0.00000	group II intron reverse transcriptase/maturase	Replication and repair
sps_RS17155	-0.72058	0.23054	3.22389	0.00000	2.50332	0.00000	ATP-binding protein	Replication and repair
sps_RS26985	-0.06565	0.94302	-0.54093	0.39596	-0.60657	0.25847	sodium/glutamate symporter	Amino Acid metabolis and transport
sps_RS26990	-0.29181	0.85852	-0.80145	0.56649	-1.09326	0.32507	DUF2986 domain-containing protein	NA
sps_RS26995	-0.31077	0.60670	-0.02196	0.97488	-0.33273	0.46568	TonB-dependent receptor	Inorganic ion transport and metabolism
sps_RS27000	-0.34064	0.84894	-0.59263	0.72217	-0.93326	0.45368	YqaE/Pmp3 family membrane protein	Function Unknown
sps_RS27005	0.14813	0.83868	0.08720	0.90110	0.23532	0.65098	TIGR01621 family pseudouridine synthase	Translation
sps_RS27010	-0.42300	0.63114	0.62460	0.41399	0.20160	0.77509	sensor histidine kinase	Signal Transduction
sps_RS27015	-0.26096	0.71384	-0.86907	0.10965	-1.13002	0.01539	DNA-binding response regulator	Signal Transduction
sps_RS27020	-0.62736	0.41985	-0.60616	0.42511	-1.23352	0.03640	hypothetical protein	Function Unknown
sps_RS27025	-0.27410	0.73491	-0.51840	0.44994	-0.79251	0.15189	hypothetical protein	Function Unknown
sps_RS27030	0.82986	0.04907	0.05439	0.92851	0.88425	0.02172	ABC transporter ATP-binding protein	Inorganic ion transport and metabolism
sps_RS27035	0.82667	0.11142	0.01153	0.98890	0.83819	0.07301	molybdate ABC transporter permease subunit	Inorganic ion transport and metabolism
sps_RS27040	0.77846	0.21796	-0.50634	0.46080	0.27212	0.65537	molybdate ABC transporter substrate-binding protein	Inorganic ion transport and metabolism
sps_RS27045	0.89688	0.18522	-0.34242	0.67486	0.55446	0.37431	molybdopterin synthase catalytic subunit MoaE	Coenzyme metabolism
sps_RS27050	1.48544	0.00343	-0.96648	0.09449	0.51896	0.34525	molybdopterin synthase sulfur carrier subunit	Coenzyme metabolism
sps_RS27055	1.40167	0.00083	-1.94318	0.00000	-0.54151	0.23550	cyclic pyranopterin monophosphate synthase MoaC	Coenzyme metabolism
sps_RS27060	0.89235	0.11179	-0.73430	0.21634	0.15805	0.78725	GTP 3',8-cyclase MoaA	Coenzyme metabolism
sps_RS27065	-0.20761	0.83079	0.82749	0.25185	0.61988	0.33659	electron transfer flavoprotein-ubiquinone oxidoreductase	Energy production and conversion
sps_RS27070	0.05785	0.94902	1.63567	0.00097	1.69352	0.00019	methyl-accepting chemotaxis protein	Function Unknown
sps_RS27075	-1.79192	0.00000	0.46707	0.35646	-1.32485	0.00041	DUF4870 domain-containing protein	Function Unknown
sps_RS27080	-1.72646	0.00000	-0.04966	0.92827	-1.77612	0.00000	MOSC domain-containing protein	Function Unknown
sps_RS27085	-0.33854	0.69463	0.45097	0.55954	0.11244	0.86769	diguanylate cyclase	Signal Transduction
sps_RS27090	0.04563	0.93429	0.79721	0.01267	0.84283	0.00327	ribokinase	Function Unknown
sps_RS27095	0.13221	0.88207	-0.23088	0.77196	-0.09867	0.87756	N-acetyltransferase	Function Unknown
sps_RS27100	-1.27651	0.00000	-0.04998	0.91044	-1.32649	0.00000	N-acetyltransferase	Translation
sps_RS27105	-0.29521	0.77308	-0.41786	0.65525	-0.71307	0.31957	antibiotic biosynthesis monooxygenase	Function Unknown
sps_RS27110	1.69224	0.00003	-0.75705	0.12114	0.93519	0.03022	hypothetical protein	NA
sps_RS27115	2.92512	0.00000	-1.92893	0.00102	0.99619	0.09158	coproporphyrinogen III oxidase family protein	Energy production and conversion
sps_RS27120	1.64505	0.00000	-1.22831	0.00011	0.41674	0.22414	formate dehydrogenase subunit gamma	Energy production and conversion
sps_RS27125	2.03042	0.00025	-1.17542	0.06623	0.85499	0.15830	4Fe-4S dicluster domain-containing protein	Energy production and conversion
sps_RS27130	3.05889	0.00000	-2.76098	0.00000	0.29791	0.64405	formate dehydrogenase	Energy production and conversion
sps_RS27135	2.37117	0.00009	-2.10429	0.00125	0.26688	0.72230	formate dehydrogenase	NA
sps_RS27140	-1.43755	0.31651	-0.23859	0.89725	-1.67614	0.16427	hypothetical protein	NA
sps_RS27145	-1.39331	0.15809	-0.67407	0.56118	-2.06738	0.01450	N-acetyltransferase	Transcription
sps_RS27150	-0.49764	0.65201	-0.50785	0.62098	-1.00549	0.20172	LysR family transcriptional regulator	Transcription
sps_RS27155	1.02969	0.00380	-0.65694	0.10607	0.37275	0.33371	formate dehydrogenase subunit gamma	Energy production and conversion
sps_RS27160	1.14135	0.12553	0.54183	0.52881	1.68318	0.00836	4Fe-4S dicluster domain-containing protein	Energy production and conversion
sps_RS27165	1.10568	0.00506	-0.79276	0.07327	0.31292	0.47069	formate dehydrogenase	Energy production and conversion
sps_RS27170	0.86564	0.26749	-0.29703	0.75143	0.56861	0.41640	formate dehydrogenase	NA
sps_RS27175	1.38635	0.00011	-0.69583	0.10221	0.69052	0.07038	hypothetical protein	Function Unknown
sps_RS27180	1.22825	0.00035	-1.03647	0.00532	0.19178	0.63605	4Fe-4S dicluster domain-containing protein	Energy production and conversion
sps_RS27185	0.97336	0.00945	-0.68927	0.10116	0.28409	0.48731	DUF3306 domain-containing protein	Function Unknown
sps_RS27190	1.06900	0.02036	-0.98418	0.04390	0.08482	0.87212	DUF3305 domain-containing protein	Function Unknown
sps_RS27195	0.76929	0.10662	-1.12463	0.01407	-0.35534	0.44785	sufurtransferase FdhD	Energy production and conversion
sps_RS27200	0.88052	0.10944	0.38601	0.55166	1.26653	0.00769	helix-turn-helix domain-containing protein	Inorganic ion transport and metabolism
sps_RS27210	0.49071	0.11151	0.09715	0.81237	0.58786	0.02968	23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF	Function Unknown
sps_RS27215	-0.57202	0.43722	-1.12227	0.07848	-1.69429	0.00154	flagellar basal body-associated protein FliL	Cell motility
sps_RS27220	0.19269	0.79623	-0.58667	0.32785	-0.39398	0.45813	chorismate lyase	Coenzyme metabolism
sps_RS27225	0.74903	0.02689	0.59192	0.10470	1.34095	0.00000	PKD domain-containing protein	Function Unknown
sps_RS27230	-0.06631	0.95023	0.44724	0.56256	0.38094	0.54074	hypothetical protein	NA
sps_RS27235	0.19082	0.76758	0.46604	0.36886	0.65686	0.12177	cell wall anchor protein	Function Unknown
sps_RS27240	0.24145	0.75857	0.43622	0.51352	0.67766	0.20309	hypothetical protein	Intracellular trafficking and secretion
sps_RS27245	0.49631	0.28550	0.94085	0.02062	1.43716	0.00004	metal transporter	Function Unknown
sps_RS27250	-0.22939	0.57547	0.66003	0.03630	0.43063	0.13682	hypothetical protein	Function Unknown
sps_RS27255	0.98815	0.01547	-0.29942	0.56933	0.68873	0.08821	hypothetical protein	Function Unknown
sps_RS27260	1.26991	0.00003	-0.55029	0.13876	0.71961	0.02564	DUF4440 domain-containing protein	Function Unknown
sps_RS27265	1.10627	0.00441	0.06920	0.90718	1.17547	0.00145	acyltransferase	Lipid metabolism
sps_RS27270	2.00655	0.00005	-0.67351	0.27498	1.33304	0.00893	HrpE/YscL family type III secretion apparatus protein	Cell motility
sps_RS27275	2.68632	0.00000	-0.90780	0.08892	1.77852	0.00008	hypothetical protein	Function Unknown
sps_RS27280	3.31411	0.00000	-2.10262	0.00000	1.21149	0.00171	EscJ/YscJ/HrcJ family type III secretion inner membrane ring protein	Intracellular trafficking and secretion
sps_RS27285	3.00527	0.00000	-1.09278	0.06879	1.91249	0.00017	EscI/YscI/HrpB family type III secretion system inner rod protein	Function Unknown
sps_RS19405	1.13171	0.15726	1.31949	0.08230	2.45120	0.00012	hypothetical protein	Replication and repair
sps_RS23060	2.42114	0.00117	0.69187	0.46906	3.11301	0.00001	IS66 family transposase	Replication and repair
sps_RS01085	2.60312	0.00000	0.20586	0.81556	2.80898	0.00000	hypothetical protein	Secondary Structure
sps_RS27305	2.93037	0.00009	-1.95212	0.01944	0.97825	0.24958	EscE/YscE/SsaE family type III secretion system needle protein co-chaperone	NA
sps_RS27310	3.39226	0.00000	-2.44670	0.00000	0.94555	0.02278	EscD/YscD/HrpQ family type III secretion system inner membrane ring protein	Function Unknown
sps_RS01095	3.30139	0.00000	0.05228	0.95743	3.35366	0.00000	hypothetical protein	Secondary Structure
sps_RS27320	3.28461	0.00000	-1.96945	0.00044	1.31515	0.01819	hypothetical protein	NA
sps_RS27325	3.04524	0.00015	-2.54114	0.00363	0.50410	0.59412	hypothetical protein	NA
sps_RS27330	1.93812	0.00000	-0.71529	0.10682	1.22283	0.00115	AraC family transcriptional regulator	Transcription
sps_RS27335	0.93642	0.00706	-0.70978	0.06930	0.22664	0.56429	type III secretion system chaperone YscW	NA
sps_RS08660	1.35065	0.01629	1.27514	0.02610	2.62579	0.00000	reductase	Secondary Structure
sps_RS27345	4.23606	0.00000	-1.90667	0.04503	2.32939	0.00780	hypothetical protein	NA
sps_RS08665	0.63760	0.39053	1.39435	0.02439	2.03195	0.00014	thioesterase	Secondary Structure
sps_RS15280	2.44858	0.00000	0.26147	0.69125	2.71006	0.00000	tandem-95 repeat protein	Secondary Structure
sps_RS11275	2.22101	0.00000	0.25127	0.55206	2.47228	0.00000	methyl-accepting chemotaxis protein	Signal Transduction
sps_RS27365	3.76029	0.00000	-2.55524	0.00000	1.20505	0.00438	hypothetical protein	Function Unknown
sps_RS20510	2.69664	0.00001	-0.03755	0.97254	2.65909	0.00001	DNA-binding response regulator	Signal Transduction
sps_RS27375	2.55325	0.00088	-1.35448	0.11879	1.19877	0.15189	hypothetical protein	Transcription
sps_RS20515	1.87732	0.00067	0.65517	0.33383	2.53249	0.00000	two-component sensor histidine kinase	Signal Transduction
sps_RS20610	0.70711	0.35799	1.66771	0.00822	2.37482	0.00002	HDOD domain-containing protein	Signal Transduction
sps_RS27390	3.87846	0.00000	-2.33341	0.00000	1.54505	0.00170	YscX family type III secretion protein	Intracellular trafficking and secretion
sps_RS07760	1.03814	0.21845	1.33867	0.08632	2.37681	0.00028	helix-turn-helix transcriptional regulator	Transcription
sps_RS27400	4.70580	0.00000	-2.41455	0.01698	2.29125	0.02957	TyeA family type III secretion system gatekeeper subunit	Function Unknown
sps_RS09550	1.20868	0.02490	1.99905	0.00006	3.20772	0.00000	AraC family transcriptional regulator	Transcription
sps_RS09570	2.25857	0.00000	1.53654	0.00000	3.79511	0.00000	YafY family transcriptional regulator	Transcription
sps_RS09575	1.78307	0.00264	0.79446	0.26840	2.57753	0.00000	AraC family transcriptional regulator	Transcription
sps_RS27420	3.15241	0.00000	-1.62608	0.00030	1.52634	0.00054	type III secretion system needle length determinant	Intracellular trafficking and secretion
sps_RS14035	0.99025	0.07532	1.53990	0.00293	2.53015	0.00000	DNA-binding response regulator	Transcription
sps_RS27430	3.10515	0.00000	-1.27295	0.08292	1.83220	0.00489	EscR/YscR/HrcR family type III secretion system export apparatus protein	Intracellular trafficking and secretion
sps_RS17125	0.15854	0.87178	2.79609	0.00000	2.95463	0.00000	transcriptional regulator	Transcription
sps_RS27440	0.76789	0.29117	0.66184	0.36004	1.42973	0.01266	EscT/YscT/HrcT family type III secretion system export apparatus protein	Intracellular trafficking and secretion
sps_RS27445	1.19728	0.02910	-0.45452	0.49944	0.74276	0.17631	EscU/YscU/HrcU family type III secretion system export apparatus switch protein	Intracellular trafficking and secretion
sps_RS27450	0.40012	0.46373	-0.01516	0.98288	0.38496	0.37644	hypothetical protein	Function Unknown
sps_RS27455	3.15307	0.00000	-2.00495	0.00000	1.14812	0.00023	hypothetical protein	Function Unknown
sps_RS27460	0.89129	0.00896	-0.03663	0.94347	0.85466	0.00893	lysine transporter LysE	Amino Acid metabolis and transport
sps_RS27465	0.14325	0.85190	-0.39136	0.53731	-0.24811	0.65261	mechanosensitive ion channel protein MscS	Cell wall/membrane/envelop biogenesis
sps_RS27470	-1.32267	0.00593	-0.39503	0.54385	-1.71771	0.00013	hypothetical protein	Function Unknown
sps_RS27475	0.07721	0.93444	0.47596	0.47156	0.55317	0.31035	DUF3157 domain-containing protein	Function Unknown
sps_RS27480	-0.35242	0.48351	-0.14667	0.79026	-0.49909	0.20103	histidine ammonia-lyase	Amino Acid metabolis and transport
sps_RS27485	-0.96165	0.02068	0.26854	0.62266	-0.69311	0.08741	urocanate hydratase	Amino Acid metabolis and transport
sps_RS27490	-1.43547	0.02138	0.67912	0.36428	-0.75635	0.22310	histidine utilization repressor	Transcription
sps_RS27495	-0.81740	0.22696	0.67229	0.33480	-0.14510	0.83166	imidazolonepropionase	Secondary Structure
sps_RS27500	-1.01070	0.59471	-2.80012	0.06305	-3.81082	0.00308	hypothetical protein	NA
sps_RS27505	-0.27636	0.71744	0.84383	0.14781	0.56748	0.28439	AraC family transcriptional regulator	Transcription
sps_RS27510	-0.22146	0.73770	0.26471	0.67404	0.04325	0.93263	hypothetical protein	Function Unknown
sps_RS27515	-2.34730	0.17073	0.74243	0.74087	-1.60487	0.28593	nuclear transport factor 2 family protein	Function Unknown
sps_RS27520	-0.65884	0.43345	-0.82246	0.33186	-1.48130	0.02427	hypothetical protein	NA
sps_RS27525	-1.27865	0.00119	-0.15179	0.80690	-1.43044	0.00014	AraC family transcriptional regulator	Transcription
sps_RS27530	0.96199	0.02493	-0.14222	0.81556	0.81977	0.04469	TonB-dependent siderophore receptor	Inorganic ion transport and metabolism
sps_RS27535	1.28475	0.05599	0.22101	0.80760	1.50576	0.01274	hypothetical protein	Carbohydrate metabolism and transport
sps_RS27540	0.32066	0.70484	0.66618	0.32646	0.98684	0.07459	carboxylate--amine ligase	Lipid metabolism
sps_RS27545	0.29714	0.78044	0.68988	0.42639	0.98702	0.16072	hypothetical protein	Secondary Structure
sps_RS27550	0.59131	0.65660	1.26184	0.22079	1.85316	0.03096	MFS transporter	Inorganic ion transport and metabolism
sps_RS27555	0.49000	0.53559	-0.08866	0.92057	0.40134	0.52277	hypothetical protein	Secondary Structure
sps_RS27560	0.55831	0.37340	0.95230	0.07060	1.51061	0.00067	type III PLP-dependent enzyme	Amino Acid metabolis and transport
sps_RS27565	-1.17115	0.12721	-0.68052	0.44313	-1.85166	0.00508	hypothetical protein	Function Unknown
sps_RS27570	1.07320	0.07202	0.17662	0.82578	1.24982	0.01894	porin family protein	Cell wall/membrane/envelop biogenesis
sps_RS27575	-0.02302	0.96806	-0.55676	0.11944	-0.57978	0.06671	acireductone synthase	Energy production and conversion
sps_RS27580	-0.91436	0.08040	-0.21312	0.76376	-1.12748	0.01575	hypothetical protein	Function Unknown
sps_RS27585	-0.23349	0.75769	0.07747	0.92057	-0.15602	0.78745	acyl-CoA thioesterase	Function Unknown
sps_RS27595	0.28548	0.46592	-0.56266	0.09209	-0.27718	0.37959	acyl-CoA thioesterase	Function Unknown
sps_RS27600	0.76362	0.20487	-0.88129	0.13209	-0.11767	0.84715	long-chain fatty acid--CoA ligase	Lipid metabolism
sps_RS27605	0.31106	0.58595	0.40359	0.42206	0.71465	0.07301	hypothetical protein	NA
sps_RS27610	0.29138	0.61539	-0.14609	0.80628	0.14529	0.75472	ABC transporter ATP-binding protein	Function Unknown
sps_RS27615	0.27647	0.76903	0.73057	0.32769	1.00705	0.10445	GntR family transcriptional regulator	Transcription
sps_RS27620	-0.52724	0.23188	0.39549	0.39907	-0.13175	0.75784	alpha/beta hydrolase	Function Unknown
sps_RS27625	-0.17869	0.74355	0.11184	0.83633	-0.06685	0.87464	ABC transporter	Inorganic ion transport and metabolism
sps_RS27630	-0.53439	0.15453	-0.21641	0.64091	-0.75080	0.02003	ABC transporter permease	Function Unknown
sps_RS27635	-1.39487	0.29233	-0.60343	0.70627	-1.99830	0.07083	hypothetical protein	NA
sps_RS27640	-1.56718	0.00000	-0.33647	0.45035	-1.90366	0.00000	AraC family transcriptional regulator	Transcription
sps_RS27645	-0.44985	0.66974	0.46022	0.64861	0.01037	0.99054	hypothetical protein	NA
sps_RS27650	0.27502	0.65579	0.68071	0.16036	0.95573	0.01969	methyl-accepting chemotaxis protein	Signal Transduction
sps_RS27655	0.82110	0.06077	-0.66815	0.15193	0.15295	0.74499	molybdopterin adenylyltransferase	Coenzyme metabolism
sps_RS27660	0.34436	0.79780	-0.77120	0.48673	-0.42684	0.66101	peptidase P60	Cell wall/membrane/envelop biogenesis
sps_RS27665	1.13598	0.01623	0.16480	0.80760	1.30079	0.00294	NAD(P)/FAD-dependent oxidoreductase	Function Unknown
sps_RS26965	0.72983	0.58031	2.24577	0.02008	2.97560	0.00043	RNA polymerase sigma factor	Transcription
sps_RS27675	1.45543	0.05722	-0.35971	0.72374	1.09572	0.13452	protein-export chaperone SecB	Intracellular trafficking and secretion
sps_RS27680	0.09079	0.96347	-0.74463	0.61103	-0.65384	0.58490	rhodanese-like domain-containing protein	Inorganic ion transport and metabolism
sps_RS27685	0.01908	0.97738	-0.65112	0.11021	-0.63204	0.08232	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	Carbohydrate metabolism and transport
sps_RS27690	0.17836	0.78508	-0.02936	0.96639	0.14900	0.76184	peptidase M23	Cell cycle control and mitosis
